,"{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'ran'}"
0,6.639862309255783,6.575235305673035,6.443570666504716,6.665598722737387,6.594696245725921,6.632537185955631,7.699082200578011,6.6051435064111805,7.616805434979324,6.466591706448704,6.4674674553324545,6.453534304045131,7.784908451369651,6.791598088471896,7.780276075211912,6.59076587902939,6.723447523040436,6.649407805364575
1,7.3730518540682715,7.498966078047958,7.504397510252509,7.466053303832998,7.199832728837812,7.388893291560136,7.587671505404925,7.4530938019278175,7.281959912445286,7.4215855833478654,7.4247562486794205,6.883649054181965,7.476175672148089,7.5193931709152695,7.493809463988674,7.451644778631463,7.572757172770077,7.494259821270115
2,7.5435543281361825,7.5615986066140195,7.509788543223766,7.6045940817062725,7.731008578616934,7.617719328343243,7.6671610064577855,7.772770420017443,7.414615377585577,7.690945402063717,7.963708584586438,7.545743398586962,7.504079261018585,7.652815466432816,7.552301349817733,7.737178572987111,7.587987396720139,7.599846290383981
3,8.061064831789983,7.98436362966356,7.87675373667924,7.886672858123408,7.928089644678054,7.655761408513863,8.159780201739677,7.841527622601238,7.726436579689594,8.140313440784215,8.18621313317929,8.005234873404172,8.238978886382089,7.8466024307685585,7.64468830661836,8.03423810218258,8.219512313795128,7.646566128628266
4,5.861931849287501,3.9536113618750672,5.865093948417415,5.854330098760422,5.87398771757813,5.863500404181164,5.887270331784538,4.801515485618423,5.863389727327446,5.877090627361882,5.863606006887073,5.866817623551606,5.89825491243298,5.8769880234422684,5.889550540526604,5.852758736831062,5.862180444541243,5.856639381545407
5,5.476295384760851,5.4001378388673285,5.536715143012241,5.353367890553175,5.423974221304276,5.392992075549506,5.4485524497867255,5.403712990445618,5.291380496740505,5.460248569626156,5.37668916624483,5.4110406594740645,5.435027758808929,5.3885314254451915,5.394912158300817,5.345033445295433,5.407443334574283,5.430963826711778
6,5.39808254802752,5.420203861630471,5.433923301365419,5.37579856358036,5.416543529346594,5.383894031425083,5.464065618855532,5.342107854456752,5.44650899085829,5.305868137773036,5.417761307634984,5.407342507418105,5.460357314626317,5.373097014283559,5.433634590605798,5.369146917212002,5.376018136530346,5.42975926664337
7,5.450301806405623,5.397501601552991,5.369139993669233,5.405026408832106,5.399322429044295,5.3727324189587335,5.46458927717943,5.341685974663483,5.425403742829999,5.407506882652438,5.410528812403158,5.438562422472029,5.406277699951385,5.391100705713922,5.410061036257025,5.3670809908738715,5.410541164786136,5.357888351405616
8,1.6951351749905763,1.6411533602293444,1.6174791457411413,1.6341826121371885,1.6412575109261345,1.644907733223222,1.7680160015350002,1.6515788250256538,1.6380633285590007,1.634608704813942,1.6150427932446028,1.635779105446849,1.639924502950899,1.646376242816338,1.6768461925842033,1.6304466442450412,1.6396104165232934,1.6132949386275524
9,1.9520676660770997,1.9004311057524228,1.7427052490218942,1.7700435445660954,1.9120451263306169,1.8776206226640986,2.2264433919123428,1.8513653102273597,1.8926634668941884,1.8206381998738443,2.100472424768928,1.7567729670679462,2.1456434741341055,2.0410938257607536,2.002125000465721,1.8425372053765519,2.1881140425962853,1.7743673482313824
10,2.750439920409863,2.597235850680482,1.9945604495251825,3.093871779079996,2.5045104525263437,2.9311926150975722,2.2901000822652615,2.388520479965699,2.021325661235437,3.4815560356560145,1.917011337973845,3.6478921647685962,2.385088061027452,3.6437435457248837,2.1244608276160415,3.380578252787577,2.575778735180139,2.682940818194008
11,2.703092964727437,4.582434103541915,2.768550391175068,4.582434103541915,2.855132712036778,4.582434103541915,2.7950426108505284,3.6093276017733396,3.0160293301966106,4.582434103541915,4.582434103541915,3.5576117171537147,3.6663268301724705,4.582434103541915,2.841667984529431,4.582434103541915,3.700226899130391,4.582434103541915
12,1.3312411611241615,1.1440787887335517,1.1878739252234682,1.1382557975246854,1.1910044940088909,1.160348072028188,1.1949173993200288,1.2061611357124113,1.279898378946692,1.130190910922174,1.138777625261821,1.1542755335338255,1.2030376783607994,1.1856907203213876,1.2185834873905463,1.1703591209723754,1.1632824800274038,1.2050063417785029
13,1.4416679945778414,1.292546888676356,1.225792427544916,1.4627993548670146,1.1749457758869828,2.2255914038414555,1.4062891472519918,1.190740243812029,1.45849833679586,1.8439842555910364,1.262723724552059,1.8602641985858261,1.3558727486074884,1.8280380612350187,1.4916869286642274,2.7539953754993576,1.9993543170054253,2.177221462331456
14,3.8438111200605967,2.6004277376873315,3.6965654785589277,3.3773580351534966,3.538153441571652,3.621524950255171,3.471098332909899,4.0081629309730165,3.61600798238455,3.5196141610188154,3.8542142672980897,2.9854260404649624,3.2027225716744456,3.4320665105503316,3.279435597086157,3.4973744694743547,3.698177634978666,3.439469009621058
15,4.7135016860347845,6.3449613381904,4.666783976100333,6.3449613381904,4.186343429098653,6.3449613381904,4.188549624276609,6.3449613381904,4.84950329964298,6.3449613381904,3.843388659726626,3.672565538946243,4.145036134878376,6.3449613381904,4.170290987289459,3.2362404085688117,4.027643853801572,4.177003132295609
16,929.0669035206812,931.9289154568232,932.669519572819,927.0837546655285,944.1189074113629,929.2431377668445,941.0740086651148,929.9446946375612,936.4340346742282,930.0904447586402,930.9821962868573,933.1270788492471,938.2911101770187,939.8938519830391,935.5965435064687,929.2527845615895,933.7736816846983,933.6119561922728
17,618.4253321577677,615.1125650921882,617.0898468793333,620.979685116967,621.2563168540353,622.9564426293291,619.0327254566,621.0625346568613,618.0089860114327,634.6848880750013,621.4361672233078,620.9802799770615,619.0311593571074,628.2506917188897,620.1172088493674,616.1885247983405,620.1090965178367,615.6681325455213
18,603.7638615176203,610.8170122556986,609.971868834655,605.3936941781158,599.6088505729603,607.7422650625457,605.9503564139843,600.9470646041123,600.3682778255718,603.900063264585,606.2711752468033,601.8105556615086,600.5935373795498,605.4952015271763,598.8207128077948,609.1297440194459,606.6547058499688,603.1334610060585
19,615.1176113628406,608.3148609959222,613.7655042005384,608.3004105336992,610.3560314488416,601.1908684568841,602.4287067315062,617.7854013112998,608.5951157022826,601.236279293262,610.0768584110374,604.6623311493078,606.4140547953497,603.1158126998422,640.3699749120645,607.2178204777705,605.3526753493234,604.4888084034326
20,247.0822823767614,249.9490339065631,249.8473703507742,247.64072771403627,248.87213994224305,248.91142248095298,251.60189623766405,248.85919848288557,247.19495093916163,246.40719922978246,248.50238662868318,251.3020446530283,250.9050169273558,252.01510186504427,255.56227291791163,252.86027278637363,250.45498248858613,248.7864596983137
21,208.71616008903112,205.4965389739783,205.4341780513216,208.29394884946538,203.4428699830178,203.45163132581115,204.8123351280398,207.1225013738383,210.90093452485107,203.48031024145536,204.10942017180844,206.72561275031134,204.80838143714678,204.63499374698978,207.24214734619508,204.16160409993066,204.7685380240999,205.95677077355612
22,197.14886275810522,196.49023624831287,197.33449932825218,197.6589650411591,196.6509047977158,196.8216889851083,198.5816878587739,196.14609309973662,196.81083053565771,198.5144204318359,197.50560116473213,198.26357463769673,198.00817842838498,197.04606201520454,198.22121812283808,196.82490870703992,196.9781598344949,196.85617333701921
23,199.3262420124423,197.09187284997256,195.6779988322754,197.84563691091006,199.08946148841812,200.14094294959983,203.20484667440482,199.72729266560546,207.65097730197743,200.88014311231674,203.0026585000352,208.02250321454864,199.17252555124261,196.79383078703867,200.6770009468246,198.98061260503448,198.93702891725667,201.84196518921036
24,174.33708649892486,173.86536246816928,173.43022551864902,174.4936072682812,174.64966562981735,172.95577868743374,173.1374952740566,174.14945398675474,173.33935700492447,173.74190861720106,172.92691109302393,174.13600299956542,174.74359059474327,174.824714650192,174.04231887659228,176.09338863293408,173.64677563879061,173.07289627291425
25,132.13771549460833,133.31202213818818,132.4769995881707,131.96202763223087,131.90408351312016,132.0054651193726,131.93710259238426,132.0775262294324,131.9388356264477,131.96967312503344,132.198497845367,131.90459816204088,131.97169177236677,131.94993136874092,132.15859767304642,132.0876795994441,131.89549480417185,131.91232877131318
26,133.40155977412203,132.86226694902115,132.66048566691595,133.21281717094175,133.35644644948295,133.41193327641327,133.22834004030932,133.08445088599,131.87462855002758,133.23031079755907,131.68181800123688,134.15124249294382,132.17305808289026,133.70207802894842,132.46318259238663,133.67918715795875,132.16246321456927,134.14643326600952
27,133.80541579289195,134.2607740968369,131.67119188561156,133.20122426601955,133.7050805694649,134.0507627827145,133.71156403024025,133.29930162861783,134.149715657015,133.8242053521781,133.2385390660626,134.0148584984015,133.9283753842079,134.14468854875727,133.45805295616472,133.02727039896686,133.67000504452747,133.6138729157546
28,31279.659137376788,31025.48933985599,30984.813219914482,31023.97591860018,31091.682280066176,31090.110009762393,31050.89596185468,31013.482014710582,31028.383159188223,31000.19625956,31276.283114318983,31004.68970141455,31144.942744666576,31015.182518294172,31051.678244127485,30980.502974103438,31251.54707877208,30973.178894178138
29,21995.09312928402,22010.858141371802,21996.873148315983,22090.809410316386,22003.412746860027,22007.183904843623,22031.942193599047,21993.21395539368,21928.54805381948,21978.37972108261,21978.36213605301,21951.714652750692,21967.37183924973,21992.928927016263,21975.423439079837,21992.419619254866,21971.66494219265,21986.814060669163
30,21533.56500537133,21528.60923465461,21610.97957156915,21662.816067671156,21528.013498433247,21626.41558204204,21604.966223714335,21629.281315846085,21564.935531423944,21667.930084957603,21524.248007866387,21616.364388004502,21566.1134962056,21633.120176212804,21587.221772307126,21626.761204924333,21521.62198052788,21633.05205185419
31,21529.511349421842,21522.384710160935,21577.267308677394,21441.879858880024,21436.44239954785,21619.980263534697,21631.111176741553,21560.251124924973,21497.84686790615,21581.538861782272,21476.941080865578,21522.15409783881,21491.992464587445,21607.105054793094,21537.590686456024,21504.398305458966,21478.77743610714,21572.319058532645
32,433097.8240340313,460715.6941535358,436700.65068338974,429844.12565670634,430866.6063724058,428996.1068856124,434607.0966286263,435502.8946603671,434441.41682173684,440717.6301460281,430904.20943378867,459556.86717477324,436561.2771025359,466135.9434406402,464794.7962115452,429946.4356618244,426685.48994942976,441278.34021132864
