,"{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'ran'}"
0,1.4277613666190982,1.4207979791495915,1.4219332170883807,1.421427538181431,1.4215079794939258,1.4205819128527044,1.4227451799299649,1.4217745718117984,1.422995075620381,1.4228196140992155,1.4208851910631632,1.420581168442782,1.426688833495634,1.4229913090220108,1.4246269401927965,1.4205071390968806,1.4246508519119632,1.4227301607035416,1.4340056135704922,1.4222816017883944,1.4253947866790686,1.4212945165930724,1.4343096200484609,1.4207604576725785
1,1.4034329833992971,1.3888200763867729,1.4273602970635604,1.4073108348040089,1.3899430130803925,1.384596971028792,1.3858189045277745,1.3937867210957926,1.3970530061772843,1.4834541852707084,1.3995198528916406,1.3879196680361319,1.3928753413064936,1.385400298198795,1.3857285908762538,1.4189322522072885,1.3881804410698642,1.386752320890222,1.3946058993146242,1.393650077759297,1.407970135678544,1.3852680862960118,1.3998399588942796,1.3908774674559106
2,1.4029100392103684,1.5122156677040681,1.5045296919244844,1.451442968740716,2.2214014778114866,1.4113573145586544,1.3989781956389813,1.3980683098120112,1.4116459640929044,1.4237131090301318,1.4365393507461768,1.4471045026440477,1.477691842510513,1.507604346444967,1.4392756953446426,1.528756867873133,1.4515269915669466,1.42821372799668,2.2292494407207566,1.4233077929672227,1.4385200953734736,1.5324106125494772,1.38561895758376,1.4693907997495468
3,1.6742882543045667,1.5326153180868007,2.2342983661355826,2.9991333987963777,2.250993144123498,1.5377794807387812,2.247785463674741,2.2082874277005917,3.0009352216083296,1.4814252557611127,2.2781518731312094,1.5195594102362906,2.243017319373782,1.5788406049619317,2.221452472002674,2.221789167968668,1.591807504763402,1.5615455674779517,1.5986647704295234,3.0361852716180273,2.2278492527574625,1.5427762981038,1.503310773663442,2.229805003213251
4,6.048850956747928,6.37401625120389,6.068564990746741,6.039163279479006,6.3736916818848535,6.014218604213323,6.383795416833559,6.3772788787758685,6.04165177553896,6.370640883748289,6.446242897710287,4.737781268736752,6.387056681924085,6.024514052490043,6.37071047663026,6.383680987172847,6.38792024204963,4.737608644679025,6.43159490820672,6.372362380010997,6.393814473322394,6.042528051184452,6.022717790206544,6.395441672737025
5,6.379605057499256,6.4813286790678175,6.350921584477192,6.270584326543326,5.935143684097673,6.443872436774178,6.413899630974597,6.369216775036325,6.273190311966932,6.316574726807184,6.308652848220573,6.320800168582285,6.400018768615656,6.2926309811811585,6.29035019683054,6.273319737397027,6.321058352319538,6.294224131413886,6.371600280687328,6.293499428130631,inf,6.274853797684088,6.302354384238209,6.307160094027465
6,6.313853503706941,6.6549309316567475,6.432371371601823,6.5326012009690215,6.437648475174708,6.691534759759227,6.44316361317485,6.668759157649236,6.277013692033252,6.829736153825266,6.423091244026063,6.5135144588913105,6.257534235724794,6.537974042376167,6.430003244000486,6.285574584648746,6.480206520041882,6.3589811944682895,6.341416490438333,6.33818546611251,6.407525020024372,6.554146315375819,6.283503496276216,6.342276082812354
7,6.813732614282387,6.8201789492659906,6.397770246137512,6.711495245436578,6.879197300872343,6.520270579280032,6.83847071638842,6.731808600984103,6.829602249019277,6.659021833770151,6.824868843803422,6.69744596838511,6.89631858347129,6.740283249040298,6.443730824493566,6.7279032000246515,6.432480535592018,6.427297078581373,6.818240068698696,6.367561193520053,6.8935971579268225,6.438690500341226,6.426101388091285,6.733441047876337
8,5.102140323475257,5.035291235999748,5.101887049294748,5.1014579428820594,5.102017554471617,5.032017479312649,5.101505443800583,5.107260862951059,5.101668384280874,5.103792561941777,5.104586658817019,5.102426599549729,5.105793545321694,5.101507618864358,5.102145047615656,5.110535176998708,5.126726256334772,5.0332744321698,5.101705641282337,5.102848769577323,5.117159746272316,5.101980920771356,5.102356167783058,5.039678129983718
9,5.090942657084761,5.012331834218238,5.0856462410555014,5.087824132314491,5.112067881857576,5.086429951939983,5.088628113013091,5.089546784609338,5.088430489124176,5.088236891469827,5.15061902217234,5.099759849971094,5.085467901525243,5.088362699987166,5.0992953361827595,5.087742722338395,5.105228814405254,5.10557659651043,5.08773925731022,5.105857373743986,5.090991160390884,5.088662148430614,5.086802164178155,5.086787810857619
