,"{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'ran'}"
0,2.102892224507176,2.0344597699078175,2.1319363848435313,2.07360505033873,2.393610427776633,2.1000891253343763,2.1053427516406833,2.0998295252840053,2.09106016872059,2.0475619890361694,2.0579338990354983,2.073034783884199,2.1646159112449905,2.0444082075944503,2.103914398584484,2.04021394100587,2.0567307431422415,2.0446577019960372
1,3.200993550742646,2.8897080597796285,2.6512534715672063,2.5525030097215664,2.806520641537907,2.3858640858566176,2.9621511553907016,2.576735691048684,3.3341457543989645,2.2022581963256136,2.9312826686587656,2.8929762880909364,2.5536841134503514,2.615551054815785,2.807167305739216,2.4330241621870563,2.830082030471431,2.4644458552956063
2,3.338158951872118,3.6562946987515943,3.7788818331709386,3.8290747251008987,3.560518483215866,3.3139102372250795,3.913611010515708,4.019710011839769,3.756845366211163,3.349835317599667,3.670450221279606,3.717133872849845,3.3608531256052996,4.481124631709395,4.540699087523445,3.8550284199810125,3.4164303879814826,4.1402705432034015
3,5.133689072484427,7.741743476307494,3.9296199405950483,7.741743476307494,4.712937536534261,7.741743476307494,4.2400168878799604,3.778294745202433,4.774705172729311,4.033619436507457,3.9393137662527953,4.679756401005735,4.40242381120483,4.8690030786712795,4.834117009317154,4.628940281746694,3.8096945905230375,4.112397815306115
4,22.878095518286212,11.243332949868003,17.65561766061385,18.460562056411685,24.164538372713523,17.608101348463038,22.66440515836141,17.62286312342417,22.60246982404106,17.61442229203897,17.611603968883113,17.616789327158493,17.8222662798679,18.460973537882598,13.056333087408646,17.67237482511509,17.618517275230005,17.648807268615272
5,20.507189323971403,18.684769519639925,20.418944225040274,17.56505929612562,20.4882420721583,18.687045195528405,20.442399037127625,18.688015406555383,20.472766173937917,18.486221773321645,20.4563303099904,18.685394261727932,17.107051429080997,17.38541416586472,20.507729685265844,16.957722276987138,20.405537721699485,18.67485219802898
6,20.082486138062013,28.139586554963643,20.112756939874913,19.98393489094862,20.05118409322042,28.139586554963643,20.068330830996224,28.139586554963643,20.135380175445164,28.139586554963643,20.108769903508676,28.139586554963643,20.109844650260488,28.139586554963643,20.180177126330438,20.873855738848864,19.961820855190517,20.80022479615389
7,21.234783924561768,28.139542612307697,21.04434072292532,28.13998758726014,20.69292103782165,20.205923184662513,20.78615410697531,28.13998758726014,20.75741515191049,28.13998758726014,20.92858002038684,24.048538689697676,21.0229816996603,19.342747293262573,20.56666604764666,28.13998758726014,19.937375891783482,19.986786714662273
8,3.423529459823326,3.3238127215858473,3.328262604026159,3.327416125418316,3.342565203848086,3.296326746081858,3.338871545816244,2.9201489255905297,3.3885135210539334,3.3354567409136093,3.3401261556612702,3.3192367615089413,3.3631106485570896,2.9148507071451024,3.3361857184235943,3.334947408195042,3.340544292882291,3.331650832863569
9,3.3825932819616527,3.3833582598206995,3.4593980783225957,3.4105719704822963,3.4168935405341507,3.3367699684773684,3.46024601125368,3.6027964788303173,3.46816458033618,3.531542746599245,3.4331152156993126,3.3919142457850935,3.449736360528984,3.316998421724875,3.3067576242023113,3.4264778039147163,3.307920694058002,3.4062235355955446
10,3.539100507754529,3.6828546572662275,3.6796500964095875,3.649784010496362,3.4801016835110934,3.476781190547265,3.496112285116504,3.5494125423420257,3.6185644069028036,3.504173070552728,3.6113138861030993,3.6430436103891157,3.4698694621991,3.6811251597315904,3.5986352085072197,3.770519343731167,3.6094943329143194,3.4291852083877026
11,3.858406240204387,3.740721314277258,3.7395734643954195,3.5934842439352632,3.760546846740285,3.561378205075142,3.7998814087418684,3.516966808181582,3.6329555176569626,3.6782453021266943,3.606758589651881,3.60661371236977,3.769514237963749,3.8890983773884,3.7089700956563156,3.8961529865810163,3.940497441938585,3.7321508420982354
12,3.849220706612481,3.7417410562577493,3.76791900473001,3.731397586235789,3.865434165983399,3.729254962929052,3.8894120925271314,3.7762887020699645,3.7829401415945094,3.739835080091873,3.7678707784232914,3.7323045160818626,3.7635562812359513,3.9726925266724398,3.8670163989849486,3.749158681873011,3.871814465576828,3.837630899972913
13,5.140042964171309,4.908943771970201,4.670533295840707,4.823231488367709,5.021965233658774,4.957095512123852,4.952626645759308,4.749599959280374,4.972562530315441,4.51567474705596,3.8954956878437583,4.83476372610814,4.9910429179836004,5.029008676787758,5.000759820929549,4.976153445653408,3.8399038004066526,4.984839007533915
14,5.376044413953832,5.10141545087966,5.301635824681753,5.241300238502699,5.255099296239937,5.0778538473652794,5.32831561508876,5.302080046715138,5.530489714200554,4.902910488304127,5.43047460784386,5.0368482736489995,5.415423257335105,5.969174877784343,5.301863261747471,5.54032635908976,5.035636007985785,5.03497008358368
