,Unnamed: 0,44090,CLG_RD,GT_RD,GT_SD,CLG,NF
0,0,Logl_mean,-7.596055240138763,-6.195674,-6.4389567375183105,-8.388046936397703,-6.705029514770606
1,1,Logl_std,0.5528355452213894,1.162069,0.0,0.20155699438268002,0.05358881026252199
2,2,LoglStd_mean,18.076063254638417,32.88232,1.8062516450881958,10.226962791455227,2.1219290762570444
3,3,LoglStd_std,23.32476157737985,52.554092,0.0,5.8994370946811525,0.09514515492722334
4,4,Brier_mean,0.13559905115261586,0.12464330827111356,0.13170582463337735,0.16353573078585848,0.14945715761616388
5,5,Brier_std,0.004584806729753543,0.0033978959309083007,0.0,0.005868888364581909,0.005132393456891033
6,6,AUC_mean,0.8914100503377094,0.9068708898232668,0.8958367064610315,0.8409855831562009,0.8662193420869466
7,7,AUC_std,0.007750056491543705,0.005852716657989693,0.0,0.010140765000606466,0.008534875406131149
8,8,Time_mean,15.219262266159058,0.005092763900756836,0.0,19.26168191432953,265.90508353710175
9,9,Time_std,6.185179058384764,0.0006538911277000436,0.0,4.355722284224526,6.959944553341079
10,10,params,BIC,"{'bandwidth': 0.2782559402207124, 'kernel': 'gaussian'}","{'bandwidth': 0.2782559402207124, 'kernel': 'gaussian'}",BIC,"{'lr': 0.0007877188240219614, 'weight_decay': 0.008713863857748522, 'hidden_units': 6, 'layers': 4, 'n_flows': 6, 'sam_noise': 0.10064388280097697, 'split_dim': 3, 'batch_size': 688, 'steps': 500, 'perms_instantiation': [tensor([3, 0, 1, 4, 5, 2]), tensor([3, 2, 5, 1, 0, 4]), tensor([5, 3, 0, 1, 4, 2]), tensor([1, 2, 3, 4, 0, 5]), tensor([1, 3, 5, 4, 0, 2]), tensor([2, 0, 4, 3, 5, 1])], 'Actual_steps': 433.6}"
