,"{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'ran'}"
0,6.6427414191163345,6.635955772695049,6.633101491398922,6.645528249114194,6.629497885954508,6.645905962608365,6.893427202150351,6.984678455931044,6.928587753778945,7.011612029205261,6.9953503650864715,6.9459798133468205,6.71299026175387,6.627405614975293,6.633974589065135,6.932441181529517,6.942860526780308,6.633352249265567
1,6.985364427942859,7.078285296215882,7.102413205865916,6.900309261575487,6.992135338440332,6.843366335899168,6.991932668814975,7.15103149274567,7.260906779122683,7.162876734589321,6.976424552451547,6.847914625106201,6.867250394345101,7.033887673170773,7.380964333078418,7.032842314597217,7.1598865782456045,7.215530413369319
2,7.086612553356907,7.192755366652835,7.4325152764086315,7.393140355928382,6.878835401140072,7.302259345466971,7.427100947919063,7.537058118932946,6.945098300219763,6.966214657473055,6.947950098067488,7.3147398312990495,7.462187860033652,7.189901336500718,6.937758566342935,7.238417091812483,7.0450503088036065,7.4572275795079985
3,7.11239435492247,7.988347005005009,7.8978770912662695,9.091974203526785,7.329392095825308,7.868548637399291,9.047828280739528,7.00854440843185,7.163057609680425,7.970999122320356,7.192060413672674,7.080319242598035,7.786112313983065,8.130347750279887,7.558630223311924,7.804637532893934,8.470375141548443,7.35442671502876
4,2.7163734895313354,2.7212000478731033,2.7077466212667436,2.7378020758027657,2.7405816485513323,2.586863359265074,2.56778917670926,2.721312589334668,2.7542620931197956,2.729512987002659,2.7233877176165233,2.757726047213761,2.8222091546430357,2.7081623386735902,2.732458513296518,2.7161918378168246,2.758202188610682,2.72845965341563
5,2.7812477850920168,2.7744227837696394,2.849165680710059,2.632352240202542,2.611418258949269,2.640040287586902,2.864007638865803,2.537963224021773,2.6839203464142365,2.501027248336505,2.654786574892878,2.713413658283077,2.6905287469746897,2.6685261565807172,2.6844534930998196,2.5835737641900702,2.6359234002703675,2.6928504265254025
6,3.0374931626464106,2.7347986384982104,2.7863200631577207,2.7344810496056966,2.6118711651451316,2.7642390615635257,2.6898497907583563,2.829062926452887,2.691770494899467,2.6646773250611266,2.9282026430007138,2.625245327674712,2.697097609929363,3.081507966012481,2.688907095407844,2.7610964489848917,2.6476308063268004,2.6410214299470796
7,2.6107321705793893,2.6994093295409796,2.6337194822259646,2.9371703396362823,2.6940014240703825,2.718543869967133,2.672167169970967,3.534270162385018,2.6357783777077617,2.6778614567310464,2.630205981715791,2.7199072638819115,2.623279670826661,2.967596644575289,2.7290092525366387,2.785962334598447,2.8019568057351054,2.865234596713765
8,6.31929150346968,6.275636156136059,6.285472989859641,6.306957497967868,6.320204562436955,6.264649237312057,6.3377805277737105,6.3066512013901335,6.416958251038707,6.328184101959584,6.267707396960886,6.2573703188380385,6.391014495297003,6.336146908396775,6.343814592032489,6.267123553986328,6.266917749755243,6.272852523579574
9,6.211698855164083,6.2202195981576445,6.142490211783756,6.288135666344484,6.186830842530687,6.157829688909506,9.705395346228874,6.3408365391800094,6.200556942654212,6.166191933798987,6.128915504822264,6.172010762407742,6.13129440216563,6.238002665839104,6.154916553195687,6.132827877992828,6.1221517210418455,6.19170929111316
