,"{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'ran'}"
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
5,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
6,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
7,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
9,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
10,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
11,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
